wn_synset,bn:id,pos,lemmata EN,definition,is it related to music?,note,removed EN
wn:02874282a,bn:00099649a,a,choral,related to or written for or performed by a chorus or choir,YES,,
wn:07040693n,bn:00018743n,n,chorale_prelude,a composition for organ using a chorale as a basis for variations,YES,,
wn:00135998r,bn:00114718r,r,chorally,by a chorus,YES,,
wn:01727354v,bn:00084943v,v,chord,play chords on (a string instrument),YES,,
wn:09920771n,bn:00018772n,n,chorister,a singer in a choir,YES,,
wn:08187837n,bn:00018782n,n,chorus,a group of people assembled to sing together,YES,,
wn:08187988n,bn:00018785n,n,chorus,a company of actors who comment (by speaking or singing in unison) on the action in a classical Greek play,YES,,
wn:08187988n,bn:00018785n,n,Greek_chorus,a company of actors who comment (by speaking or singing in unison) on the action in a classical Greek play,YES,,
wn:00409750a,bn:00099662a,a,chromatic,based on a scale consisting of 12 semitones,YES,,
wn:06861196n,bn:00018867n,n,chromatic_scale,a 12-note scale including all the semitones of the octave,YES,,
wn:02179372v,bn:00084960v,v,chug,"make a dull, explosive sound",YES,,
wn:03035832n,bn:00019280n,n,cittern,a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings,YES,,
wn:03035832n,bn:00019280n,n,cithern,a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings,YES,,
wn:03035832n,bn:00019280n,n,cither,a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings,YES,,
wn:03035832n,bn:00019280n,n,citole,a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings,YES,,
wn:03035832n,bn:00019280n,n,gittern,a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings,YES,,
wn:07379963n,bn:00019390n,n,clack,a sharp abrupt noise as if two objects hit together; may be repeated,YES,,
wn:07379963n,bn:00019390n,n,clap,a sharp abrupt noise as if two objects hit together; may be repeated,YES,,
wn:07380144n,bn:00019432n,n,clang,a loud resonant repeating noise,YES,,
wn:07380144n,bn:00019432n,n,clangor,a loud resonant repeating noise,YES,,
wn:07380144n,bn:00019432n,n,clangour,a loud resonant repeating noise,YES,,
wn:07380144n,bn:00019432n,n,clangoring,a loud resonant repeating noise,YES,,
wn:07380144n,bn:00019432n,n,clank,a loud resonant repeating noise,YES,,
wn:07380144n,bn:00019432n,n,clash,a loud resonant repeating noise,YES,,
wn:07380144n,bn:00019432n,n,crash,a loud resonant repeating noise,YES,,
wn:02174461v,bn:00085029v,v,clangor,make a loud resonant noise,YES,,
wn:02174461v,bn:00085029v,v,clangour,make a loud resonant noise,YES,,
wn:02174311v,bn:00085030v,v,clank,make a clank,YES,,
wn:01237398v,bn:00085036v,v,clap,strike together so as to produce a sharp percussive noise,YES,,
wn:09926246n,bn:00019457n,n,clarinetist,a musician who plays the clarinet,YES,,
wn:09926246n,bn:00019457n,n,clarinettist,a musician who plays the clarinet,YES,,
wn:07025900n,bn:00019566n,n,classical_music,traditional genre of music conforming to an established form and appealing to critical interest and developed musical taste,YES,,
wn:07025900n,bn:00019566n,n,classical,traditional genre of music conforming to an established form and appealing to critical interest and developed musical taste,YES,,
wn:07025900n,bn:00019566n,n,serious_music,traditional genre of music conforming to an established form and appealing to critical interest and developed musical taste,YES,,
wn:07380473n,bn:00019594n,n,clatter,a rattling noise (often produced by rapid movement),YES,,
wn:02172127v,bn:00083888v,v,clatter,make a rattling sound,YES,,
wn:02172127v,bn:00083888v,v,clack,make a rattling sound,YES,,
wn:02172127v,bn:00083888v,v,brattle,make a rattling sound,YES,,
wn:03038870n,bn:00019611n,n,clavichord,an early stringed instrument like a piano but with more delicate sound,YES,,
wn:03039015n,bn:00019615n,n,clavier,a stringed instrument that has a keyboard,YES,,
wn:03039015n,bn:00019615n,n,Klavier,a stringed instrument that has a keyboard,YES,,
wn:06862562n,bn:00019683n,n,clef,a musical notation written on a staff indicating the pitch of the notes following it,YES,,
wn:04988478n,bn:00020728n,n,color,the timbre of a musical sound,YES,,
wn:04988478n,bn:00020728n,n,colour,the timbre of a musical sound,YES,,
wn:04988478n,bn:00020728n,n,coloration,the timbre of a musical sound,YES,,
wn:04988478n,bn:00020728n,n,colouration,the timbre of a musical sound,YES,,
wn:00546299n,bn:00020766n,n,coloratura,singing with florid ornamentation,YES,,
wn:09938080n,bn:00020765n,n,coloratura,a lyric soprano who specializes in coloratura vocal music,YES,,
wn:09938080n,bn:00020765n,n,coloratura_soprano,a lyric soprano who specializes in coloratura vocal music,YES,,
wn:00051077n,bn:00020898n,n,comeback,return by a celebrity to some previously successful activity,YES,,
wn:07026646n,bn:00012392n,n,comic_opera,opera with a happy ending and in which some of the text is spoken,YES,,
wn:07026646n,bn:00012392n,n,opera_bouffe,opera with a happy ending and in which some of the text is spoken,YES,,
wn:07026646n,bn:00012392n,n,bouffe,opera with a happy ending and in which some of the text is spoken,YES,,
wn:07026646n,bn:00012392n,n,opera_comique,opera with a happy ending and in which some of the text is spoken,YES,,
wn:01705494v,bn:00085488v,v,compose,write music,YES,,
wn:01705494v,bn:00085488v,v,write,write music,YES,,
wn:09947232n,bn:00021397n,n,composer,someone who composes music as a profession,YES,,
wn:00939452n,bn:00021399n,n,composing,musical creation,YES,,
wn:00939452n,bn:00021399n,n,composition,musical creation,YES,,
wn:06592078n,bn:00021548n,n,concept_album,an album whose recordings are unified by some theme (instrumental or lyrical or narrative or compositional),YES,,
wn:06892775n,bn:00021559n,n,concert,a performance of music by players or singers not involving theatrical staging,YES,,
wn:08249459n,bn:00021561n,n,concert_band,a group of musicians playing brass and woodwind and percussion instruments,YES,,
wn:08249459n,bn:00021561n,n,military_band,a group of musicians playing brass and woodwind and percussion instruments,YES,,
wn:04985580n,bn:00021564n,n,concert_pitch,the pitch used to tune instruments for concert performances; usually assigns 440 Hz to the A above middle C,YES,,
wn:04985580n,bn:00021564n,n,philharmonic_pitch,the pitch used to tune instruments for concert performances; usually assigns 440 Hz to the A above middle C,YES,,
wn:04985580n,bn:00021564n,n,international_pitch,the pitch used to tune instruments for concert performances; usually assigns 440 Hz to the A above middle C,YES,,
wn:03086670n,bn:00021567n,n,concertina,free-reed instrument played like an accordion by pushing its ends together to force air through the reeds,YES,,
wn:07043275n,bn:00021568n,n,concerto,a composition for orchestra and a soloist,YES,,
wn:07043389n,bn:00021569n,n,concerto_grosso,a baroque composition for orchestra and a group of solo instruments,YES,,
wn:01133760n,bn:00021674n,n,conducting,the direction of an orchestra or choir,YES,,
wn:09952539n,bn:00021678n,n,conductor,the person who leads a musical group,YES,,
wn:09952539n,bn:00021678n,n,music_director,the person who leads a musical group,YES,,
wn:09952539n,bn:00021678n,n,director,the person who leads a musical group,YES,,
wn:07055295n,bn:00021796n,n,conga,music composed for dancing the conga,YES,,
wn:08432149n,bn:00021798n,n,conga_line,a line of people in single file performing the conga dance,YES,,
wn:03096439n,bn:00022224n,n,contrabassoon,the bassoon that is the largest instrument in the oboe family,YES,,
wn:03096439n,bn:00022224n,n,contrafagotto,the bassoon that is the largest instrument in the oboe family,YES,,
wn:03096439n,bn:00022224n,n,double_bassoon,the bassoon that is the largest instrument in the oboe family,YES,,
wn:09961198n,bn:00022251n,n,contralto,a woman singer having a contralto voice,YES,,
wn:06872905n,bn:00003146n,n,contralto,the lowest female singing voice,YES,,
wn:06872905n,bn:00003146n,n,alto,the lowest female singing voice,YES,,
wn:09612580n,bn:00022252n,n,contrapuntist,a composer who specializes in counterpoint,YES,,
