wn_synset,bn:id,pos,lemmata EN,definition,lemmata IT,is it related to music?
,bn:02076327n,,music_and_political_warfare,Music and political warfare have been used together in many different political contexts and cultures as a way to reach a targeted audience in order to deliver a specific political message.,musica_e_benessere_politico,YES
,bn:03231099n,,"electroacoustic_music, electro-acoustic_music, list_of_electroacoustic_music_festivals, pre-recorded_tape, tape_music, electroacoustic_musicians, tape_composition, electro-acoustic, electroacoustic_music_festivals, electro_acoustic_music, electroacoustic_music_festival, list_of_electroacoustic_festivals, electroacoustic","Electroacoustic music is a genre of Western art music in which composers use technology to manipulate the timbres of acoustic sounds, sometimes by using audio signal processing, such as reverb or harmonizing, on acoustical instruments.",lista_di_festival_di_musica_elettroacustica,YES
,bn:03231099n,,"electroacoustic_music, electro-acoustic_music, list_of_electroacoustic_music_festivals, pre-recorded_tape, tape_music, electroacoustic_musicians, tape_composition, electro-acoustic, electroacoustic_music_festivals, electro_acoustic_music, electroacoustic_music_festival, list_of_electroacoustic_festivals, electroacoustic","Electroacoustic music is a genre of Western art music in which composers use technology to manipulate the timbres of acoustic sounds, sometimes by using audio signal processing, such as reverb or harmonizing, on acoustical instruments.",nastro_preregistrato,YES
,bn:03231099n,,"electroacoustic_music, electro-acoustic_music, list_of_electroacoustic_music_festivals, pre-recorded_tape, tape_music, electroacoustic_musicians, tape_composition, electro-acoustic, electroacoustic_music_festivals, electro_acoustic_music, electroacoustic_music_festival, list_of_electroacoustic_festivals, electroacoustic","Electroacoustic music is a genre of Western art music in which composers use technology to manipulate the timbres of acoustic sounds, sometimes by using audio signal processing, such as reverb or harmonizing, on acoustical instruments.",musicisti_elettroacustici,YES
,bn:03231099n,,"electroacoustic_music, electro-acoustic_music, list_of_electroacoustic_music_festivals, pre-recorded_tape, tape_music, electroacoustic_musicians, tape_composition, electro-acoustic, electroacoustic_music_festivals, electro_acoustic_music, electroacoustic_music_festival, list_of_electroacoustic_festivals, electroacoustic","Electroacoustic music is a genre of Western art music in which composers use technology to manipulate the timbres of acoustic sounds, sometimes by using audio signal processing, such as reverb or harmonizing, on acoustical instruments.",festival_musicali_elettroacustici,YES
,bn:03231099n,,"electroacoustic_music, electro-acoustic_music, list_of_electroacoustic_music_festivals, pre-recorded_tape, tape_music, electroacoustic_musicians, tape_composition, electro-acoustic, electroacoustic_music_festivals, electro_acoustic_music, electroacoustic_music_festival, list_of_electroacoustic_festivals, electroacoustic","Electroacoustic music is a genre of Western art music in which composers use technology to manipulate the timbres of acoustic sounds, sometimes by using audio signal processing, such as reverb or harmonizing, on acoustical instruments.",musica_acustica_electro,YES
,bn:03231099n,,"electroacoustic_music, electro-acoustic_music, list_of_electroacoustic_music_festivals, pre-recorded_tape, tape_music, electroacoustic_musicians, tape_composition, electro-acoustic, electroacoustic_music_festivals, electro_acoustic_music, electroacoustic_music_festival, list_of_electroacoustic_festivals, electroacoustic","Electroacoustic music is a genre of Western art music in which composers use technology to manipulate the timbres of acoustic sounds, sometimes by using audio signal processing, such as reverb or harmonizing, on acoustical instruments.",elettroacustica,YES
,bn:02991555n,,"guangdong_music, music_of_guangdong, cantonese_folk_song",Music of Guangdong is a synthesis of a number of local Guangdong folk music styles.,musica_del_guangodong,YES
,bn:02991555n,,"guangdong_music, music_of_guangdong, cantonese_folk_song",Music of Guangdong is a synthesis of a number of local Guangdong folk music styles.,musica_folk_cantonese,YES
,bn:01548039n,,"hindi_dance_music, hindi_dance_song, hindi_style_dance_song, bollywood_cabaret_song, bollywood_dance, hindi_dance_songs, hindi_style_dance_songs",Hindi dance music encompasses a wide range of songs predominantly featured in the Bollywood film industry with a growing worldwide attraction.,canzone_hindi_dance,YES
,bn:01548039n,,"hindi_dance_music, hindi_dance_song, hindi_style_dance_song, bollywood_cabaret_song, bollywood_dance, hindi_dance_songs, hindi_style_dance_songs",Hindi dance music encompasses a wide range of songs predominantly featured in the Bollywood film industry with a growing worldwide attraction.,canzoni_hindi_dance,YES
,bn:02576639n,,"igbo_music, igbo_traditional_music, ibo_music","Igbo music is the music of the Igbo people, who are indigenous to the southeastern part of Nigeria.",musica_tradizionale_igbo,YES
,bn:01232800n,,music_in_ancient_india,"Music in ancient India, encompassing the Indian subcontinent, can be reproduced from written works dating to the Indian classical period, such as the Nātya Shastra, and through surviving examples of liturgical music such as the hymns of the Samaveda.",musica_dell'india_antica,YES
,bn:03184056n,,"inuit_music, pisik, intuit, inuit_musical_instruments","Traditional Inuit music, the music of the Inuit, has been based on drums used in dance music as far back as can be known, and a vocal style called katajjaq has become of interest in Canada and abroad.",strumenti_musicali_inuit,YES
,bn:03149272n,,"latin_american_music_in_the_united_states, latin_music_in_the_united_states, latino_music_in_the_united_states, hispanic_music_in_the_united_states","Latin American music has long influenced popular American music, including jazz, rhythm and blues, and even country music, and both Latin American music and American music have been strongly influenced by African music.",musica_ispano_americana_negli_stati_uniti,YES
,bn:01269382n,,"medieval_music, medieval_european_music, medieval_music_period, medieval_music_era, mediaeval_music, music_of_the_middle_ages","In the broadest sense, Medieval music encompasses the music of the Western Europe during the Middle Ages, from approximately the 6th to 15th centuries.",musica_europea_medievale,YES
,bn:01269382n,,"medieval_music, medieval_european_music, medieval_music_period, medieval_music_era, mediaeval_music, music_of_the_middle_ages","In the broadest sense, Medieval music encompasses the music of the Western Europe during the Middle Ages, from approximately the 6th to 15th centuries.",era_della_musica_medievale,YES
,bn:01269382n,,"medieval_music, medieval_european_music, medieval_music_period, medieval_music_era, mediaeval_music, music_of_the_middle_ages","In the broadest sense, Medieval music encompasses the music of the Western Europe during the Middle Ages, from approximately the 6th to 15th centuries.",musica_del_medioevo,YES
,bn:01329175n,,"middle_eastern_music, middle-eastern_music, music_of_the_middle_east, middle_eastern_popular_music",Middle Eastern music refers to different various music styles that span across the Middle East.,musica_popolare_mediorientale,YES
,bn:01704162n,,"jewish_prayer_mode, jewish_prayer_modes",Jewish liturgical music is characterized by a set of musical modes.,musica_modale_ebrea,YES
,bn:01704162n,,"jewish_prayer_mode, jewish_prayer_modes",Jewish liturgical music is characterized by a set of musical modes.,musica_modale_dell'ebraismo,YES
,bn:03162122n,,"ancient_roman_music, music_of_ancient_rome, roman_music, music_in_ancient_rome, roman_instruments",The music of ancient Rome was a part of Roman culture from the earliest of times.,musica_dell'antica_roma,YES
,bn:03162122n,,"ancient_roman_music, music_of_ancient_rome, roman_music, music_in_ancient_rome, roman_instruments",The music of ancient Rome was a part of Roman culture from the earliest of times.,musica_nell'antica_roma,YES
,bn:03162122n,,"ancient_roman_music, music_of_ancient_rome, roman_music, music_in_ancient_rome, roman_instruments",The music of ancient Rome was a part of Roman culture from the earliest of times.,strumenti_romani,YES
,bn:03211229n,,"american_patriotic_music, patriotic_music_of_the_united_states",American patriotic music is a part of the culture and history of the United States since its founding in the 18th century and has served to encourage feelings of honor for the country's forefathers and for national unity.,musica_patriottica_degli_stati_uniti,YES
,bn:02135486n,,"iranian_pop_music, iranian_pop, persian_pop_music, persian_pop, aryan_pop_music","Iranian pop music or Persian pop music refers to pop music originated in Iran, with songs mainly in Persian and other regional languages of the country.",musica_pop_iraniana,YES
